container_id,origin_index,origin_timestamp,hybrid_mae,hybrid_rmse,prophet_mae,prophet_rmse,n_history_steps,rolling_hybrid_mae,rolling_hybrid_rmse,rolling_prophet_mae,rolling_prophet_rmse,baseline_hybrid_mae,baseline_hybrid_rmse,baseline_prophet_mae
c_1016,200,1970-01-04 01:45:00,0.4990966786006019,1.5755286741629417,0.4972264045348931,1.575040231962965,200,0.4990966786006019,1.5755286741629417,0.4972264045348931,1.575040231962965,0.3478017208669357,0.5139317804109284,0.4972264045348931
c_1016,296,1970-01-05 01:45:00,0.5155873151286451,0.7436304109633961,0.5179059924844333,0.742102327671829,296,0.5073419968646236,1.159579542563169,0.5075661985096631,1.158571279817397,0.3478017208669357,0.5139317804109284,0.4972264045348931
c_1016,392,1970-01-06 01:45:00,0.4026326011576907,0.5012513815646384,0.4052563052328673,0.5027864997496212,392,0.4724388649623126,0.9401368222303255,0.4734629007507312,0.9399763531281384,0.3478017208669357,0.5139317804109284,0.4972264045348931
c_1016,488,1970-01-07 01:45:00,0.38449230751164776,0.5946790418761003,0.3870765384621894,0.5955472596627636,488,0.4342374079326612,0.6131869448013783,0.4367462787264967,0.6134786956947379,0.3478017208669357,0.5139317804109284,0.4972264045348931
c_1016,584,1970-01-08 01:45:00,0.36937487059664,0.5272997928821499,0.3730591724653313,0.5289023190616317,584,0.38549992642199277,0.5410767387742962,0.38846400538679604,0.5424120261580055,0.3478017208669357,0.5139317804109284,0.4972264045348931
c_10306,200,1970-01-04 01:45:00,0.3590433344041812,0.49149887517842833,0.3592377284140346,0.4913741030193571,200,0.3590433344041812,0.49149887517842833,0.3592377284140346,0.4913741030193571,0.3498958781742383,0.4010295572516438,0.3592377284140346
c_10306,296,1970-01-05 01:45:00,0.34448434207071177,0.39647376556206176,0.3440870292177612,0.3954767525267373,296,0.3517638382374465,0.44398632037024505,0.3516623788158979,0.44342542777304716,0.3498958781742383,0.4010295572516438,0.3592377284140346
c_10306,392,1970-01-06 01:45:00,0.3314268564717025,0.37523839086713073,0.3356821901476208,0.37957951179028626,392,0.34498484431553184,0.42107034386920694,0.34633564925980553,0.42214345577879353,0.3498958781742383,0.4010295572516438,0.3592377284140346
c_10306,488,1970-01-07 01:45:00,0.32979698961648984,0.38431817059498735,0.32927071595552854,0.38270901703166466,488,0.3352360627196347,0.3853434423413933,0.33634664510697015,0.3859217604495628,0.3498958781742383,0.4010295572516438,0.3592377284140346
c_10306,584,1970-01-08 01:45:00,0.339268954522195,0.3989803559975798,0.3344782087521326,0.39449463508176197,584,0.3334976002034624,0.3861789724865659,0.33314370495176066,0.3855943879679043,0.3498958781742383,0.4010295572516438,0.3592377284140346
c_10312,200,1970-01-04 01:45:00,0.7763137195921453,0.9700534720293836,0.7890058575326734,0.9771150919194153,200,0.7763137195921453,0.9700534720293836,0.7890058575326734,0.9771150919194153,0.3192895326828834,0.4103126315689475,0.7890058575326734
c_10312,296,1970-01-05 01:45:00,0.7565274298647843,2.489667638349888,0.7514781423987508,2.493314972687694,296,0.7664205747284648,1.7298605551896358,0.7702419999657121,1.7352150323035547,0.3192895326828834,0.4103126315689475,0.7890058575326734
c_10312,392,1970-01-06 01:45:00,0.5625553220373049,0.6853501707235815,0.564700768696282,0.6789956752519722,392,0.6984654904980782,1.3816904270342842,0.7017282562092354,1.3831419132863605,0.3192895326828834,0.4103126315689475,0.7890058575326734
c_10312,488,1970-01-07 01:45:00,0.555067655370271,0.7398984471895645,0.5357043775538598,0.7195137587670624,488,0.62471680242412,1.3049720854210112,0.6172944295496309,1.2972748022355762,0.3192895326828834,0.4103126315689475,0.7890058575326734
