container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_14413,v2_volatility,v3_cpu_std,-0.0005534171762823226,-0.0006599607753501324,0.002658087145984922,-0.004481550415604163,-0.002636624646839447,-0.00013835429407058064,-0.0001649901938375331,-0.014634090137911948,0.0020046370463531193,0.001482683609780048,0.00015069148302159017
c_14416,v2_volatility,v3_cpu_std,0.0009085917891058504,0.0018427333768016307,0.029452763113841485,0.0057908185553969815,0.005322021570767221,0.00045429589455289743,0.0009213666884008154,-0.13217032164599068,-0.006891802530085256,0.0008874869754227459,2.836910587035934e-05
c_14417,v2_volatility,v3_cpu_std,-0.011097780158630943,-0.002219423227237005,-0.1003681182112448,0.06867525327834301,0.070581420286282,-0.0003826820744355572,-7.65318354219724e-05,0.12022088872136366,0.0024117528481923944,0.019139572668528268,0.0034237297229679324
c_14435,v2_volatility,v3_cpu_std,0.001573635704882781,-0.005814008925614567,0.027730349205413063,0.0019907347073417903,-0.0002680815519439106,5.022241611327832e-05,-0.00018555347634940586,0.0671537980691546,0.02126512976036654,0.102836651957438,0.03163144215998941
c_14471,v2_volatility,v3_cpu_std,0.024785200312102296,0.029081986004602545,0.13537537348522655,0.00984958798373814,0.032226733371170546,0.000450640005674581,0.0005287633819018658,-0.08693806686233783,-0.029245426291434784,0.021355800406814257,0.002039665553624211
c_14820,v2_volatility,v3_cpu_std,0.03388579556696003,0.008993227714561236,0.19591195495503477,-0.0374132639844893,-0.05496775211247673,0.0008801505342067445,0.00023359033024832054,-0.0400057300191512,-0.00441072707442669,0.0004124933831232275,-0.001006726600553072
c_14855,v2_volatility,v3_cpu_std,0.0015287819146483361,0.0007911064975381077,0.09653276478698558,-0.017205774537561558,-0.015592789151534392,9.554886966552101e-05,4.944415609613173e-05,0.14661859854596354,-0.0028269828374281047,0.02958251068873992,0.002714852385436684
c_14886,v2_volatility,v3_cpu_std,0.029958779199098506,0.008233361776701864,0.09204041582025635,0.061089623243832714,0.01490340481125596,0.0008321883110860573,0.00022870449379727709,0.02968312218779007,-0.010505707062538061,0.07213567863601801,0.018979900784707106
c_1494,v2_volatility,v3_cpu_std,-0.0004568360932921678,0.0018600404833613027,-0.06252252751352927,0.001221684430804837,0.002629042099222101,-9.136721865843356e-05,0.00037200809667226054,-0.014585755737808126,-0.009471582167290382,0.02597686258309221,0.0024581115381335193
c_14964,v2_volatility,v3_cpu_std,-0.03255473424356481,-0.030944499093273237,-0.33374637185513123,-0.043676288206277114,-0.01986273726526644,-0.0018602705282036447,-0.0017682570910442508,0.2627255258022886,0.019821443015860085,0.007686176336290276,0.0003931594589676699
